,description,date,Human voice - Shouting,Human voice - Singing,Music non-amplified,Nature elements - Wind,Transport road - Passenger car,Transport road - Siren,Unsupported,latitude,longitude
950,MP 05: Calvariekapel KU Leuven,2022-04-11,3,0,0,0,6,3,13,50.87448678827803,4.699889625684066
951,MP 05: Calvariekapel KU Leuven,2022-04-12,0,0,0,0,14,0,15,50.87448678827803,4.699889625684066
952,MP 05: Calvariekapel KU Leuven,2022-04-13,2,0,0,0,15,1,12,50.87448678827803,4.699889625684066
953,MP 05: Calvariekapel KU Leuven,2022-04-14,1,0,0,0,12,1,22,50.87448678827803,4.699889625684066
954,MP 05: Calvariekapel KU Leuven,2022-04-15,3,0,0,0,16,1,10,50.87448678827803,4.699889625684066
955,MP 05: Calvariekapel KU Leuven,2022-04-16,1,0,0,0,10,0,3,50.87448678827803,4.699889625684066
956,MP 05: Calvariekapel KU Leuven,2022-04-17,0,0,0,0,7,1,3,50.87448678827803,4.699889625684066
957,MP 05: Calvariekapel KU Leuven,2022-04-18,0,0,0,0,12,0,3,50.87448678827803,4.699889625684066
958,MP 05: Calvariekapel KU Leuven,2022-04-19,4,0,0,0,13,0,13,50.87448678827803,4.699889625684066
959,MP 05: Calvariekapel KU Leuven,2022-04-20,4,0,0,0,14,1,7,50.87448678827803,4.699889625684066
960,MP 05: Calvariekapel KU Leuven,2022-04-21,5,0,0,0,20,0,22,50.87448678827803,4.699889625684066
961,MP 05: Calvariekapel KU Leuven,2022-04-22,10,0,1,0,38,0,14,50.87448678827803,4.699889625684066
962,MP 05: Calvariekapel KU Leuven,2022-04-23,0,0,0,0,13,0,9,50.87448678827803,4.699889625684066
963,MP 05: Calvariekapel KU Leuven,2022-04-24,0,0,0,0,7,0,3,50.87448678827803,4.699889625684066
964,MP 05: Calvariekapel KU Leuven,2022-04-25,4,0,0,0,18,2,13,50.87448678827803,4.699889625684066
965,MP 05: Calvariekapel KU Leuven,2022-04-26,1,0,0,0,19,2,17,50.87448678827803,4.699889625684066
966,MP 05: Calvariekapel KU Leuven,2022-04-27,3,0,0,0,21,0,10,50.87448678827803,4.699889625684066
967,MP 05: Calvariekapel KU Leuven,2022-04-28,5,0,0,0,21,0,16,50.87448678827803,4.699889625684066
968,MP 05: Calvariekapel KU Leuven,2022-04-29,2,0,2,0,16,1,22,50.87448678827803,4.699889625684066
969,MP 05: Calvariekapel KU Leuven,2022-04-30,2,0,0,0,8,0,7,50.87448678827803,4.699889625684066
970,MP 05: Calvariekapel KU Leuven,2022-05-01,0,0,0,0,4,0,4,50.87448678827803,4.699889625684066
971,MP 05: Calvariekapel KU Leuven,2022-05-02,2,0,0,0,20,3,12,50.87448678827803,4.699889625684066
972,MP 05: Calvariekapel KU Leuven,2022-05-03,4,0,1,0,25,1,5,50.87448678827803,4.699889625684066
973,MP 05: Calvariekapel KU Leuven,2022-05-04,1,0,0,0,14,0,12,50.87448678827803,4.699889625684066
974,MP 05: Calvariekapel KU Leuven,2022-05-05,3,0,0,0,19,4,12,50.87448678827803,4.699889625684066
975,MP 05: Calvariekapel KU Leuven,2022-05-06,2,0,0,0,21,2,14,50.87448678827803,4.699889625684066
976,MP 05: Calvariekapel KU Leuven,2022-05-07,2,0,0,0,8,0,4,50.87448678827803,4.699889625684066
977,MP 05: Calvariekapel KU Leuven,2022-05-08,0,0,0,0,6,0,5,50.87448678827803,4.699889625684066
978,MP 05: Calvariekapel KU Leuven,2022-05-09,0,0,0,0,22,1,6,50.87448678827803,4.699889625684066
979,MP 05: Calvariekapel KU Leuven,2022-05-10,5,0,0,0,25,2,10,50.87448678827803,4.699889625684066
980,MP 05: Calvariekapel KU Leuven,2022-05-11,3,0,0,0,17,1,10,50.87448678827803,4.699889625684066
981,MP 05: Calvariekapel KU Leuven,2022-05-12,5,0,0,0,25,2,19,50.87448678827803,4.699889625684066
982,MP 05: Calvariekapel KU Leuven,2022-05-13,4,0,0,0,12,2,12,50.87448678827803,4.699889625684066
983,MP 05: Calvariekapel KU Leuven,2022-05-14,5,0,0,0,16,1,9,50.87448678827803,4.699889625684066
984,MP 05: Calvariekapel KU Leuven,2022-05-15,0,0,0,0,7,1,3,50.87448678827803,4.699889625684066
985,MP 05: Calvariekapel KU Leuven,2022-05-16,4,0,0,0,17,0,6,50.87448678827803,4.699889625684066
986,MP 05: Calvariekapel KU Leuven,2022-05-17,1,0,0,0,14,4,10,50.87448678827803,4.699889625684066
987,MP 05: Calvariekapel KU Leuven,2022-05-18,3,1,1,0,14,0,11,50.87448678827803,4.699889625684066
988,MP 05: Calvariekapel KU Leuven,2022-05-19,4,0,1,0,34,0,14,50.87448678827803,4.699889625684066
989,MP 05: Calvariekapel KU Leuven,2022-05-20,2,0,0,1,35,0,9,50.87448678827803,4.699889625684066
990,MP 05: Calvariekapel KU Leuven,2022-05-21,0,0,0,0,8,0,8,50.87448678827803,4.699889625684066
991,MP 05: Calvariekapel KU Leuven,2022-05-22,2,0,0,0,6,0,3,50.87448678827803,4.699889625684066
992,MP 05: Calvariekapel KU Leuven,2022-05-23,3,0,1,0,24,0,11,50.87448678827803,4.699889625684066
993,MP 05: Calvariekapel KU Leuven,2022-05-24,0,0,0,0,13,2,3,50.87448678827803,4.699889625684066
994,MP 05: Calvariekapel KU Leuven,2022-05-25,2,0,0,0,20,1,6,50.87448678827803,4.699889625684066
995,MP 05: Calvariekapel KU Leuven,2022-05-26,3,0,0,0,13,0,6,50.87448678827803,4.699889625684066
996,MP 05: Calvariekapel KU Leuven,2022-05-27,0,0,0,0,18,3,11,50.87448678827803,4.699889625684066
997,MP 05: Calvariekapel KU Leuven,2022-05-28,5,0,0,0,7,1,13,50.87448678827803,4.699889625684066
998,MP 05: Calvariekapel KU Leuven,2022-05-29,0,0,0,0,6,1,2,50.87448678827803,4.699889625684066
999,MP 05: Calvariekapel KU Leuven,2022-05-30,2,0,0,0,21,3,9,50.87448678827803,4.699889625684066
1000,MP 05: Calvariekapel KU Leuven,2022-05-31,3,0,0,0,10,1,9,50.87448678827803,4.699889625684066
1001,MP 05: Calvariekapel KU Leuven,2022-06-01,1,0,0,0,21,0,12,50.87448678827803,4.699889625684066
1002,MP 05: Calvariekapel KU Leuven,2022-06-02,1,0,0,0,25,2,14,50.87448678827803,4.699889625684066
1003,MP 05: Calvariekapel KU Leuven,2022-06-03,5,0,1,0,10,0,6,50.87448678827803,4.699889625684066
1004,MP 05: Calvariekapel KU Leuven,2022-06-04,1,0,0,0,14,0,8,50.87448678827803,4.699889625684066
1005,MP 05: Calvariekapel KU Leuven,2022-06-05,0,0,0,0,9,0,6,50.87448678827803,4.699889625684066
1006,MP 05: Calvariekapel KU Leuven,2022-06-06,1,0,0,0,10,0,7,50.87448678827803,4.699889625684066
1007,MP 05: Calvariekapel KU Leuven,2022-06-07,0,0,0,0,18,2,8,50.87448678827803,4.699889625684066
1008,MP 05: Calvariekapel KU Leuven,2022-06-08,0,0,0,0,34,4,10,50.87448678827803,4.699889625684066
1009,MP 05: Calvariekapel KU Leuven,2022-06-09,0,0,0,0,17,2,14,50.87448678827803,4.699889625684066
1010,MP 05: Calvariekapel KU Leuven,2022-06-10,2,0,0,0,19,2,14,50.87448678827803,4.699889625684066
1011,MP 05: Calvariekapel KU Leuven,2022-06-11,1,0,0,0,16,0,11,50.87448678827803,4.699889625684066
1012,MP 05: Calvariekapel KU Leuven,2022-06-12,1,0,0,0,8,0,5,50.87448678827803,4.699889625684066
1013,MP 05: Calvariekapel KU Leuven,2022-06-13,0,0,0,0,21,2,14,50.87448678827803,4.699889625684066
1014,MP 05: Calvariekapel KU Leuven,2022-06-14,1,0,0,0,21,0,24,50.87448678827803,4.699889625684066
1015,MP 05: Calvariekapel KU Leuven,2022-06-15,1,0,0,0,36,0,14,50.87448678827803,4.699889625684066
1016,MP 05: Calvariekapel KU Leuven,2022-06-16,1,0,0,0,30,0,12,50.87448678827803,4.699889625684066
1017,MP 05: Calvariekapel KU Leuven,2022-06-17,4,0,0,0,19,0,30,50.87448678827803,4.699889625684066
1018,MP 05: Calvariekapel KU Leuven,2022-06-18,1,0,0,0,26,0,11,50.87448678827803,4.699889625684066
1019,MP 05: Calvariekapel KU Leuven,2022-06-19,0,0,0,0,6,1,6,50.87448678827803,4.699889625684066
1020,MP 05: Calvariekapel KU Leuven,2022-06-20,3,0,0,0,26,0,8,50.87448678827803,4.699889625684066
1021,MP 05: Calvariekapel KU Leuven,2022-06-21,1,0,0,0,13,1,11,50.87448678827803,4.699889625684066
1022,MP 05: Calvariekapel KU Leuven,2022-06-22,1,0,0,0,25,0,8,50.87448678827803,4.699889625684066
1023,MP 05: Calvariekapel KU Leuven,2022-06-23,1,1,0,0,17,4,23,50.87448678827803,4.699889625684066
1024,MP 05: Calvariekapel KU Leuven,2022-06-24,4,0,0,0,38,2,15,50.87448678827803,4.699889625684066
1025,MP 05: Calvariekapel KU Leuven,2022-06-25,3,0,0,0,6,0,8,50.87448678827803,4.699889625684066
1026,MP 05: Calvariekapel KU Leuven,2022-06-26,2,0,0,0,5,2,8,50.87448678827803,4.699889625684066
1027,MP 05: Calvariekapel KU Leuven,2022-06-27,1,0,0,0,22,0,8,50.87448678827803,4.699889625684066
1028,MP 05: Calvariekapel KU Leuven,2022-06-28,5,0,0,0,22,2,16,50.87448678827803,4.699889625684066
1029,MP 05: Calvariekapel KU Leuven,2022-06-29,2,0,0,0,14,1,21,50.87448678827803,4.699889625684066
1030,MP 05: Calvariekapel KU Leuven,2022-06-30,4,0,1,0,26,1,13,50.87448678827803,4.699889625684066
1031,MP 05: Calvariekapel KU Leuven,2022-07-01,3,0,0,0,17,3,13,50.87448678827803,4.699889625684066
1032,MP 05: Calvariekapel KU Leuven,2022-07-02,0,0,0,0,5,0,9,50.87448678827803,4.699889625684066
1033,MP 05: Calvariekapel KU Leuven,2022-07-03,4,0,0,0,4,1,12,50.87448678827803,4.699889625684066
1034,MP 05: Calvariekapel KU Leuven,2022-07-04,1,0,0,0,21,0,14,50.87448678827803,4.699889625684066
1035,MP 05: Calvariekapel KU Leuven,2022-07-05,0,0,0,0,16,3,5,50.87448678827803,4.699889625684066
1036,MP 05: Calvariekapel KU Leuven,2022-07-06,0,0,0,0,27,0,9,50.87448678827803,4.699889625684066
1037,MP 05: Calvariekapel KU Leuven,2022-07-07,1,0,0,0,30,0,14,50.87448678827803,4.699889625684066
1038,MP 05: Calvariekapel KU Leuven,2022-07-08,0,0,0,0,23,2,18,50.87448678827803,4.699889625684066
1039,MP 05: Calvariekapel KU Leuven,2022-07-09,3,0,0,0,11,0,5,50.87448678827803,4.699889625684066
1040,MP 05: Calvariekapel KU Leuven,2022-07-10,1,0,0,0,5,0,4,50.87448678827803,4.699889625684066
1041,MP 05: Calvariekapel KU Leuven,2022-07-11,2,0,0,0,19,0,9,50.87448678827803,4.699889625684066
1042,MP 05: Calvariekapel KU Leuven,2022-07-12,2,0,0,0,20,1,8,50.87448678827803,4.699889625684066
1043,MP 05: Calvariekapel KU Leuven,2022-07-13,1,0,0,0,16,0,8,50.87448678827803,4.699889625684066
1044,MP 05: Calvariekapel KU Leuven,2022-07-14,0,0,0,0,20,3,23,50.87448678827803,4.699889625684066
1045,MP 05: Calvariekapel KU Leuven,2022-07-15,0,0,2,0,24,2,8,50.87448678827803,4.699889625684066
1046,MP 05: Calvariekapel KU Leuven,2022-07-16,3,0,1,0,9,0,6,50.87448678827803,4.699889625684066
1047,MP 05: Calvariekapel KU Leuven,2022-07-17,2,0,0,0,8,0,4,50.87448678827803,4.699889625684066
1048,MP 05: Calvariekapel KU Leuven,2022-07-18,2,0,0,0,16,2,17,50.87448678827803,4.699889625684066
1049,MP 05: Calvariekapel KU Leuven,2022-07-19,0,0,0,0,21,0,19,50.87448678827803,4.699889625684066
1050,MP 05: Calvariekapel KU Leuven,2022-07-20,0,0,0,0,21,1,6,50.87448678827803,4.699889625684066
1051,MP 05: Calvariekapel KU Leuven,2022-07-21,0,0,0,0,10,0,2,50.87448678827803,4.699889625684066
1052,MP 05: Calvariekapel KU Leuven,2022-07-22,2,0,0,0,13,0,11,50.87448678827803,4.699889625684066
1053,MP 05: Calvariekapel KU Leuven,2022-07-23,1,0,0,0,12,0,16,50.87448678827803,4.699889625684066
1054,MP 05: Calvariekapel KU Leuven,2022-07-24,1,0,0,0,12,0,3,50.87448678827803,4.699889625684066
1055,MP 05: Calvariekapel KU Leuven,2022-07-25,2,0,0,0,13,0,13,50.87448678827803,4.699889625684066
1056,MP 05: Calvariekapel KU Leuven,2022-07-26,1,0,0,0,14,1,14,50.87448678827803,4.699889625684066
1057,MP 05: Calvariekapel KU Leuven,2022-07-27,0,0,0,0,14,0,13,50.87448678827803,4.699889625684066
1058,MP 05: Calvariekapel KU Leuven,2022-07-28,2,0,0,0,19,0,12,50.87448678827803,4.699889625684066
1059,MP 05: Calvariekapel KU Leuven,2022-07-29,0,0,0,0,14,2,10,50.87448678827803,4.699889625684066
1060,MP 05: Calvariekapel KU Leuven,2022-07-30,1,0,1,0,9,3,13,50.87448678827803,4.699889625684066
1061,MP 05: Calvariekapel KU Leuven,2022-07-31,5,0,0,0,5,2,11,50.87448678827803,4.699889625684066
1062,MP 05: Calvariekapel KU Leuven,2022-08-01,1,0,0,0,14,0,8,50.87448678827803,4.699889625684066
1063,MP 05: Calvariekapel KU Leuven,2022-08-02,3,0,0,0,23,1,9,50.87448678827803,4.699889625684066
1064,MP 05: Calvariekapel KU Leuven,2022-08-03,1,0,0,0,17,1,12,50.87448678827803,4.699889625684066
1065,MP 05: Calvariekapel KU Leuven,2022-08-04,1,0,0,0,21,3,11,50.87448678827803,4.699889625684066
1066,MP 05: Calvariekapel KU Leuven,2022-08-05,5,0,0,0,28,1,23,50.87448678827803,4.699889625684066
1067,MP 05: Calvariekapel KU Leuven,2022-08-06,2,0,0,0,7,1,6,50.87448678827803,4.699889625684066
1068,MP 05: Calvariekapel KU Leuven,2022-08-07,4,0,0,0,12,3,21,50.87448678827803,4.699889625684066
1069,MP 05: Calvariekapel KU Leuven,2022-08-08,0,0,0,0,29,1,6,50.87448678827803,4.699889625684066
1070,MP 05: Calvariekapel KU Leuven,2022-08-09,0,0,0,0,19,0,7,50.87448678827803,4.699889625684066
1071,MP 05: Calvariekapel KU Leuven,2022-08-10,1,3,0,0,32,1,20,50.87448678827803,4.699889625684066
1072,MP 05: Calvariekapel KU Leuven,2022-08-11,0,0,0,0,27,0,12,50.87448678827803,4.699889625684066
1073,MP 05: Calvariekapel KU Leuven,2022-08-12,0,0,0,0,23,0,15,50.87448678827803,4.699889625684066
1074,MP 05: Calvariekapel KU Leuven,2022-08-13,1,0,0,0,9,0,8,50.87448678827803,4.699889625684066
1075,MP 05: Calvariekapel KU Leuven,2022-08-14,0,0,0,0,5,0,8,50.87448678827803,4.699889625684066
1076,MP 05: Calvariekapel KU Leuven,2022-08-15,1,0,0,0,5,0,9,50.87448678827803,4.699889625684066
1077,MP 05: Calvariekapel KU Leuven,2022-08-16,3,0,0,0,17,2,9,50.87448678827803,4.699889625684066
1078,MP 05: Calvariekapel KU Leuven,2022-08-17,1,0,1,0,15,0,7,50.87448678827803,4.699889625684066
1079,MP 05: Calvariekapel KU Leuven,2022-08-18,0,0,1,0,19,1,8,50.87448678827803,4.699889625684066
1080,MP 05: Calvariekapel KU Leuven,2022-08-19,0,0,0,0,27,1,14,50.87448678827803,4.699889625684066
1081,MP 05: Calvariekapel KU Leuven,2022-08-20,0,0,0,0,12,2,9,50.87448678827803,4.699889625684066
1082,MP 05: Calvariekapel KU Leuven,2022-08-21,4,0,0,1,3,0,5,50.87448678827803,4.699889625684066
1083,MP 05: Calvariekapel KU Leuven,2022-08-22,0,0,0,0,21,1,13,50.87448678827803,4.699889625684066
1084,MP 05: Calvariekapel KU Leuven,2022-08-23,0,0,0,0,36,0,13,50.87448678827803,4.699889625684066
1085,MP 05: Calvariekapel KU Leuven,2022-08-24,2,0,0,0,25,2,23,50.87448678827803,4.699889625684066
1086,MP 05: Calvariekapel KU Leuven,2022-08-25,4,0,0,0,31,0,14,50.87448678827803,4.699889625684066
1087,MP 05: Calvariekapel KU Leuven,2022-08-26,9,0,1,0,25,1,41,50.87448678827803,4.699889625684066
1088,MP 05: Calvariekapel KU Leuven,2022-08-27,1,0,0,0,7,0,6,50.87448678827803,4.699889625684066
1089,MP 05: Calvariekapel KU Leuven,2022-08-28,0,0,0,0,3,0,5,50.87448678827803,4.699889625684066
1090,MP 05: Calvariekapel KU Leuven,2022-08-29,3,0,2,0,20,0,19,50.87448678827803,4.699889625684066
1091,MP 05: Calvariekapel KU Leuven,2022-08-30,6,1,0,0,30,0,30,50.87448678827803,4.699889625684066
1092,MP 05: Calvariekapel KU Leuven,2022-08-31,5,0,0,0,24,2,13,50.87448678827803,4.699889625684066
1093,MP 05: Calvariekapel KU Leuven,2022-09-01,4,0,0,0,22,0,18,50.87448678827803,4.699889625684066
1094,MP 05: Calvariekapel KU Leuven,2022-09-02,1,0,0,0,23,0,17,50.87448678827803,4.699889625684066
1095,MP 05: Calvariekapel KU Leuven,2022-09-03,1,0,1,0,9,0,3,50.87448678827803,4.699889625684066
1096,MP 05: Calvariekapel KU Leuven,2022-09-04,4,0,0,0,14,0,6,50.87448678827803,4.699889625684066
1097,MP 05: Calvariekapel KU Leuven,2022-09-05,2,0,0,0,11,2,5,50.87448678827803,4.699889625684066
1098,MP 05: Calvariekapel KU Leuven,2022-09-06,4,0,0,0,18,2,13,50.87448678827803,4.699889625684066
1099,MP 05: Calvariekapel KU Leuven,2022-09-07,1,0,0,0,17,0,9,50.87448678827803,4.699889625684066
1100,MP 05: Calvariekapel KU Leuven,2022-09-08,2,0,0,0,32,2,22,50.87448678827803,4.699889625684066
1101,MP 05: Calvariekapel KU Leuven,2022-09-09,0,0,0,0,20,1,9,50.87448678827803,4.699889625684066
1102,MP 05: Calvariekapel KU Leuven,2022-09-10,2,0,0,0,13,1,5,50.87448678827803,4.699889625684066
1103,MP 05: Calvariekapel KU Leuven,2022-09-11,1,0,0,0,9,1,10,50.87448678827803,4.699889625684066
1104,MP 05: Calvariekapel KU Leuven,2022-09-12,1,0,0,0,23,3,16,50.87448678827803,4.699889625684066
1105,MP 05: Calvariekapel KU Leuven,2022-09-13,0,0,0,0,23,1,16,50.87448678827803,4.699889625684066
1106,MP 05: Calvariekapel KU Leuven,2022-09-14,1,0,0,0,32,0,10,50.87448678827803,4.699889625684066
1107,MP 05: Calvariekapel KU Leuven,2022-09-15,2,0,0,0,25,1,19,50.87448678827803,4.699889625684066
1108,MP 05: Calvariekapel KU Leuven,2022-09-16,6,0,0,0,27,1,11,50.87448678827803,4.699889625684066
1109,MP 05: Calvariekapel KU Leuven,2022-09-17,3,0,0,0,21,1,8,50.87448678827803,4.699889625684066
1110,MP 05: Calvariekapel KU Leuven,2022-09-18,1,0,0,0,10,0,5,50.87448678827803,4.699889625684066
1111,MP 05: Calvariekapel KU Leuven,2022-09-19,1,0,0,0,23,1,10,50.87448678827803,4.699889625684066
1112,MP 05: Calvariekapel KU Leuven,2022-09-20,0,0,0,0,15,0,10,50.87448678827803,4.699889625684066
1113,MP 05: Calvariekapel KU Leuven,2022-09-21,0,0,0,0,17,0,11,50.87448678827803,4.699889625684066
1114,MP 05: Calvariekapel KU Leuven,2022-09-22,0,0,1,0,32,1,17,50.87448678827803,4.699889625684066
1115,MP 05: Calvariekapel KU Leuven,2022-09-23,5,0,0,0,27,1,22,50.87448678827803,4.699889625684066
1116,MP 05: Calvariekapel KU Leuven,2022-09-24,3,0,0,0,22,1,15,50.87448678827803,4.699889625684066
1117,MP 05: Calvariekapel KU Leuven,2022-09-25,2,0,0,0,9,2,16,50.87448678827803,4.699889625684066
1118,MP 05: Calvariekapel KU Leuven,2022-09-26,4,0,0,0,39,0,24,50.87448678827803,4.699889625684066
1119,MP 05: Calvariekapel KU Leuven,2022-09-27,1,0,1,0,25,2,3,50.87448678827803,4.699889625684066
1120,MP 05: Calvariekapel KU Leuven,2022-09-28,4,0,1,0,45,0,13,50.87448678827803,4.699889625684066
1121,MP 05: Calvariekapel KU Leuven,2022-09-29,1,0,1,0,19,2,29,50.87448678827803,4.699889625684066
1122,MP 05: Calvariekapel KU Leuven,2022-09-30,8,0,0,0,31,2,28,50.87448678827803,4.699889625684066
1123,MP 05: Calvariekapel KU Leuven,2022-10-01,0,0,0,0,15,1,6,50.87448678827803,4.699889625684066
1124,MP 05: Calvariekapel KU Leuven,2022-10-02,0,0,0,0,11,0,11,50.87448678827803,4.699889625684066
1125,MP 05: Calvariekapel KU Leuven,2022-10-03,1,0,1,0,14,0,19,50.87448678827803,4.699889625684066
1126,MP 05: Calvariekapel KU Leuven,2022-10-04,1,0,0,0,11,2,17,50.87448678827803,4.699889625684066
1127,MP 05: Calvariekapel KU Leuven,2022-10-05,3,0,0,0,22,1,13,50.87448678827803,4.699889625684066
1128,MP 05: Calvariekapel KU Leuven,2022-10-06,9,0,0,0,27,3,17,50.87448678827803,4.699889625684066
1129,MP 05: Calvariekapel KU Leuven,2022-10-07,5,0,1,0,18,2,19,50.87448678827803,4.699889625684066
1130,MP 05: Calvariekapel KU Leuven,2022-10-08,3,0,0,0,16,0,9,50.87448678827803,4.699889625684066
1131,MP 05: Calvariekapel KU Leuven,2022-10-09,5,0,0,0,9,1,5,50.87448678827803,4.699889625684066
1132,MP 05: Calvariekapel KU Leuven,2022-10-10,2,0,0,0,11,0,19,50.87448678827803,4.699889625684066
1133,MP 05: Calvariekapel KU Leuven,2022-10-11,3,0,1,0,21,2,29,50.87448678827803,4.699889625684066
1134,MP 05: Calvariekapel KU Leuven,2022-10-12,9,0,1,0,24,1,19,50.87448678827803,4.699889625684066
1135,MP 05: Calvariekapel KU Leuven,2022-10-13,11,1,0,0,38,1,23,50.87448678827803,4.699889625684066
1136,MP 05: Calvariekapel KU Leuven,2022-10-14,6,0,2,0,41,0,20,50.87448678827803,4.699889625684066
1137,MP 05: Calvariekapel KU Leuven,2022-10-15,1,0,1,0,7,0,9,50.87448678827803,4.699889625684066
1138,MP 05: Calvariekapel KU Leuven,2022-10-16,0,0,0,0,7,0,3,50.87448678827803,4.699889625684066
1139,MP 05: Calvariekapel KU Leuven,2022-10-17,1,0,0,0,27,0,13,50.87448678827803,4.699889625684066
1140,MP 05: Calvariekapel KU Leuven,2022-10-18,5,0,1,0,27,1,18,50.87448678827803,4.699889625684066
1141,MP 05: Calvariekapel KU Leuven,2022-10-19,4,0,1,0,22,3,14,50.87448678827803,4.699889625684066
1142,MP 05: Calvariekapel KU Leuven,2022-10-20,6,0,0,0,34,1,25,50.87448678827803,4.699889625684066
1143,MP 05: Calvariekapel KU Leuven,2022-10-21,11,0,0,0,21,0,24,50.87448678827803,4.699889625684066
1144,MP 05: Calvariekapel KU Leuven,2022-10-22,4,0,0,0,23,0,9,50.87448678827803,4.699889625684066
1145,MP 05: Calvariekapel KU Leuven,2022-10-23,0,0,1,0,5,1,8,50.87448678827803,4.699889625684066
1146,MP 05: Calvariekapel KU Leuven,2022-10-24,4,0,0,0,25,3,13,50.87448678827803,4.699889625684066
1147,MP 05: Calvariekapel KU Leuven,2022-10-25,6,0,0,0,23,1,19,50.87448678827803,4.699889625684066
1148,MP 05: Calvariekapel KU Leuven,2022-10-26,2,0,0,0,23,0,15,50.87448678827803,4.699889625684066
1149,MP 05: Calvariekapel KU Leuven,2022-10-27,9,0,0,0,25,1,16,50.87448678827803,4.699889625684066
1150,MP 05: Calvariekapel KU Leuven,2022-10-28,4,0,1,0,21,0,25,50.87448678827803,4.699889625684066
1151,MP 05: Calvariekapel KU Leuven,2022-10-29,2,0,0,0,11,0,9,50.87448678827803,4.699889625684066
1152,MP 05: Calvariekapel KU Leuven,2022-10-30,5,0,0,0,8,0,6,50.87448678827803,4.699889625684066
1153,MP 05: Calvariekapel KU Leuven,2022-10-31,9,0,0,0,21,1,24,50.87448678827803,4.699889625684066
1154,MP 05: Calvariekapel KU Leuven,2022-11-01,2,0,1,0,13,2,12,50.87448678827803,4.699889625684066
1155,MP 05: Calvariekapel KU Leuven,2022-11-02,2,0,0,0,27,1,10,50.87448678827803,4.699889625684066
1156,MP 05: Calvariekapel KU Leuven,2022-11-03,4,0,1,0,20,0,18,50.87448678827803,4.699889625684066
1157,MP 05: Calvariekapel KU Leuven,2022-11-04,5,0,1,0,30,1,14,50.87448678827803,4.699889625684066
1158,MP 05: Calvariekapel KU Leuven,2022-11-05,3,0,1,0,16,1,13,50.87448678827803,4.699889625684066
1159,MP 05: Calvariekapel KU Leuven,2022-11-06,2,0,0,0,17,0,3,50.87448678827803,4.699889625684066
1160,MP 05: Calvariekapel KU Leuven,2022-11-07,2,0,0,0,20,0,14,50.87448678827803,4.699889625684066
1161,MP 05: Calvariekapel KU Leuven,2022-11-08,5,0,0,0,32,1,17,50.87448678827803,4.699889625684066
1162,MP 05: Calvariekapel KU Leuven,2022-11-09,4,0,1,0,35,0,8,50.87448678827803,4.699889625684066
1163,MP 05: Calvariekapel KU Leuven,2022-11-10,3,0,0,0,29,0,15,50.87448678827803,4.699889625684066
1164,MP 05: Calvariekapel KU Leuven,2022-11-11,6,0,2,0,12,1,23,50.87448678827803,4.699889625684066
1165,MP 05: Calvariekapel KU Leuven,2022-11-12,2,0,0,0,15,1,5,50.87448678827803,4.699889625684066
1166,MP 05: Calvariekapel KU Leuven,2022-11-13,1,0,0,0,14,0,7,50.87448678827803,4.699889625684066
1167,MP 05: Calvariekapel KU Leuven,2022-11-14,2,0,0,0,28,2,8,50.87448678827803,4.699889625684066
1168,MP 05: Calvariekapel KU Leuven,2022-11-15,4,0,0,0,28,1,15,50.87448678827803,4.699889625684066
1169,MP 05: Calvariekapel KU Leuven,2022-11-16,5,0,0,0,36,0,10,50.87448678827803,4.699889625684066
1170,MP 05: Calvariekapel KU Leuven,2022-11-17,1,0,0,0,37,1,9,50.87448678827803,4.699889625684066
1171,MP 05: Calvariekapel KU Leuven,2022-11-18,4,0,0,0,44,1,13,50.87448678827803,4.699889625684066
1172,MP 05: Calvariekapel KU Leuven,2022-11-19,1,0,0,0,21,0,5,50.87448678827803,4.699889625684066
1173,MP 05: Calvariekapel KU Leuven,2022-11-20,0,0,0,0,18,1,7,50.87448678827803,4.699889625684066
1174,MP 05: Calvariekapel KU Leuven,2022-11-21,1,0,0,0,24,0,10,50.87448678827803,4.699889625684066
1175,MP 05: Calvariekapel KU Leuven,2022-11-22,3,0,1,0,17,1,7,50.87448678827803,4.699889625684066
1176,MP 05: Calvariekapel KU Leuven,2022-11-23,3,0,0,0,22,1,17,50.87448678827803,4.699889625684066
1177,MP 05: Calvariekapel KU Leuven,2022-11-24,7,0,0,0,16,0,11,50.87448678827803,4.699889625684066
1178,MP 05: Calvariekapel KU Leuven,2022-11-25,4,0,0,0,18,3,12,50.87448678827803,4.699889625684066
1179,MP 05: Calvariekapel KU Leuven,2022-11-26,0,0,0,0,11,1,4,50.87448678827803,4.699889625684066
1180,MP 05: Calvariekapel KU Leuven,2022-11-27,0,0,0,0,15,0,5,50.87448678827803,4.699889625684066
1181,MP 05: Calvariekapel KU Leuven,2022-11-28,3,0,0,0,23,0,7,50.87448678827803,4.699889625684066
1182,MP 05: Calvariekapel KU Leuven,2022-11-29,6,0,0,0,17,1,14,50.87448678827803,4.699889625684066
1183,MP 05: Calvariekapel KU Leuven,2022-11-30,1,0,1,0,14,2,12,50.87448678827803,4.699889625684066
1184,MP 05: Calvariekapel KU Leuven,2022-12-01,7,0,1,0,12,0,14,50.87448678827803,4.699889625684066
1185,MP 05: Calvariekapel KU Leuven,2022-12-02,10,0,0,0,15,0,17,50.87448678827803,4.699889625684066
